=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.09.17 17:45:26 =~=~=~=~=~=~=~=~=~=~=~=
476000,0,8162.55,29.60,7465.08,31.67,6896.14,33.53
477000,0,8152.28,29.63,7454.85,31.70,6885.22,33.57
478000,0,8142.19,29.66,7444.81,31.73,6874.16,33.60
479000,0,8131.71,29.69,7434.51,31.76,6863.09,33.64
480000,0,8120.76,29.72,7424.66,31.80,6853.46,33.68
481000,0,8108.73,29.75,7416.46,31.82,6841.98,33.72
482000,0,8098.12,29.78,7408.76,31.85,6828.09,33.76
483000,0,8087.11,29.81,7399.59,31.87,6819.21,33.79
484000,0,8077.00,29.84,7389.56,31.91,6809.40,33.83
485000,0,8065.69,29.87,7380.45,31.94,6798.13,33.87
486000,0,8055.62,29.90,7370.73,31.97,6789.56,33.90
487000,0,8044.78,29.93,7360.78,32.00,6780.29,33.93
488000,0,8033.78,29.97,7351.67,32.03,6771.56,33.96
489000,0,8022.49,30.00,7341.70,32.06,6760.91,34.00
490000,0,8010.68,30.03,7330.42,32.09,6752.05,34.03
491000,0,7999.82,30.06,7319.63,32.13,6743.26,34.06
492000,0,7988.45,30.10,7311.06,32.16,6735.77,34.09
493000,0,7974.28,30.14,7301.38,32.19,6728.46,34.11
494000,0,7963.07,30.17,7291.69,32.22,6719.56,34.14
495000,0,7951.08,30.21,7281.77,32.25,6710.87,34.17
496000,0,7939.50,30.24,7271.99,32.28,6700.20,34.21
497000,0,7929.10,30.27,7260.38,32.32,6689.18,34.25
498000,0,7919.27,30.30,7250.58,32.35,6680.75,34.28
499000,0,7908.17,30.33,7241.13,32.38,6672.11,34.31
500000,0,7898.40,30.36,7237.91,32.39,6663.09,34.34
501000,0,7888.57,30.39,7228.96,32.42,6656.35,34.37
502000,0,7877.43,30.42,7219.94,32.45,6648.37,34.40
503000,0,7866.20,30.45,7210.17,32.48,6639.70,34.43
504000,0,7855.70,30.48,7200.78,32.51,6630.60,34.46
505000,0,7842.19,30.52,7191.48,32.54,6620.83,34.49
506000,0,7830.88,30.56,7181.98,32.57,6610.48,34.53
507000,0,7819.87,30.59,7173.12,32.60,6598.82,34.57
508000,0,7808.91,30.62,7164.34,32.63,6589.36,34.61
509000,0,7799.50,30.65,7156.54,32.66,6582.60,34.63
510000,0,7788.83,30.68,7146.84,32.69,6575.31,34.66
511000,0,7778.45,30.71,7136.67,32.72,6568.25,34.68
512000,0,7767.90,30.74,7125.33,32.76,6560.70,34.71
513000,0,7759.43,30.77,7117.55,32.78,6552.65,34.74
514000,0,7752.58,30.79,7109.45,32.81,6544.76,34.77
515000,0,7743.16,30.82,7100.43,32.84,6536.23,34.80
516000,0,7732.11,30.85,7092.03,32.87,6527.80,34.83
517000,0,7720.18,30.89,7082.08,32.90,6518.42,34.86
518000,0,7708.10,30.92,7072.47,32.93,6508.95,34.90
